order_id,restaurant_id,zone,order_time,promised_delivery_time,actual_delivery_time,courier_id,distance_km,payment_type,order_value,customer_phone,order_status
102913,R148,Nasr City,2026-01-14 17:55:00,2026-01-14 18:28:39.263415,2026-01-14 18:30:21.989564,C1045,3.1,wallet,79.16,01585511014,delivered
100886,R147,Maadi,2026-01-14 18:34:00,2026-01-14 18:59:19.900173,,C1119,4.1,card,368.76,01567810957,cancelled
100062,R79,Zamalek,2026-01-14 21:38:00,2026-01-14 22:23:55.432984,2026-01-14 22:25:31.403765,C1063,9.0,cash,430.52,01106985094,delivered
100237,R87,maadi,2026-01-14 22:08:00,2026-01-14 22:45:24.885893,2026-01-14 22:47:32.617668,C1003,5.6,wallet,75.33,01589425186,delivered
101231,R18,Dokki,2026-01-14 22:10:00,2026-01-14 22:30:52.189549,,C1113,3.7,cash,417.68,01589772869,cancelled
100126,R109,Zamalek,2026-01-14 22:17:00,2026-01-14 22:39:57.350991,2026-01-14 22:39:59.789335,C1094,2.4,cash,422.74,01292857814,delivered
100932,R77,Maadi,2026-01-14 22:46:00,2026-01-14 23:08:41.386309,2026-01-14 23:10:56.421282,C1007,5.5,cash,102.65,01201931625,delivered
100529,R33,Zamalek,2026-01-15 07:05:00,2026-01-15 07:51:04.320404,2026-01-15 07:46:11.177867,,6.6,card,250.99,01051214225,delivered
102404,R129,Maadi,2026-01-15 07:37:00,2026-01-15 08:00:32.124481,2026-01-15 08:05:19.157221,C1066,3.2,wallet,272.36,1521352989,delivered
102896,R16,Dokki,2026-01-15 08:27:00,2026-01-15 08:58:29.398037,2026-01-15 09:00:34.031534,C1121,8.0,cash,92.45,01029954944,delivered
102393,R135,Maadi,2026-01-15 08:39:00,2026-01-15 09:15:05.593904,2026-01-15 09:10:29.876284,C1118,5.5,card,328.28,01095877057,delivered
102894,R38,Zamalek,2026-01-15 09:08:00,2026-01-15 09:56:45.864933,2026-01-15 09:55:42.980296,C1095,10.8,cash,171.66,01597146088,delivered
102457,R145,Heliopolis,2026-01-15 09:15:00,2026-01-15 09:53:59.153427,2026-01-15 09:52:28.491234,C1088,9.2,cash,400.92,01577693767,delivered
101914,R58,Maadi,2026-01-15 09:16:00,2026-01-15 09:50:03.590480,2026-01-15 09:49:39.904555,C1144,5.3,wallet,108.85,01371275014,delivered
101176,R136,Zamalek,2026-01-15 09:32:00,2026-01-15 10:00:53.280341,2026-01-15 10:03:04.926761,C1117,5.4,wallet,442.2,01025126369,delivered
101983,R34,Maadi,2026-01-15 10:03:00,2026-01-15 10:34:52.927270,2026-01-15 10:33:02.372958,C1139,4.0,card,408.28,01265937107,delivered
100293,R61,Dokki,2026-01-15 10:25:00,2026-01-15 10:49:35.246463,,C1009,6.1,card,230.14,01226853964,cancelled
101934,R49,Mohandessin,2026-01-15 11:44:00,2026-01-15 12:16:04.749932,2026-01-15 12:18:52.303753,,6.9,cash,291.09,010-6304-6947,delivered
102880,R92,Mohandessin,2026-01-15 11:52:00,2026-01-15 12:12:28.450545,2026-01-15 12:09:08.350674,C1105,1.2,card,92.03,01555469044,delivered
100518,R90,Nasr City,2026-01-15 12:00:00,2026-01-15 12:19:24.694143,2026-01-15 12:16:01.855955,C1176,1.2,cash,282.03,01095832257,delivered
101339,R12,maadi,2026-01-15 12:13:00,2026-01-15 12:46:03.668559,2026-01-15 12:48:59.015946,C1076,6.3,cash,113.91,01007051063,delivered
101853,R21,Zamalek,2026-01-15 12:48:00,2026-01-15 13:26:03.154479,2026-01-15 13:28:08.130812,,5.5,wallet,333.33,01067390528,delivered
102712,R117,Heliopolis,2026-01-15 12:58:00,2026-01-15 13:55:24.676272,2026-01-15 13:51:31.242276,C1187,10.2,wallet,336.67,012-6464-6628,delivered
102085,R20,Zamalek,2026-01-15 13:14:00,2026-01-15 13:48:46.852996,2026-01-15 13:47:03.915543,,5.5,card,244.66,01158628972,delivered
102415,R121,Nasr City,2026-01-15 13:37:00,2026-01-15 14:25:55.266612,2026-01-15 14:24:06.359280,C1124,9.4,wallet,306.75,01279986221,delivered
101141,R105,Dokki,2026-01-15 13:49:00,2026-01-15 14:41:37.800051,2026-01-15 14:43:39.106164,C1130,10.2,cash,318.35,01011889894,delivered
100239,R58,Dokki,2026-01-15 15:01:00,2026-01-15 15:48:13.326113,2026-01-15 15:47:10.873721,C1094,10.5,card,272.49,01242881329,delivered
101735,R60,Heliopolis,2026-01-15 15:20:00,2026-01-15 15:48:25.900644,2026-01-15 15:51:12.556414,C1070,4.8,cash,284.69,01516374990,delivered
102421,R30,Dokki,2026-01-15 15:23:00,2026-01-15 15:41:51.054650,2026-01-15 15:45:05.873126,C1043,6.6,cash,119.6,01287999,delivered
100818,R124,Mohandessin,2026-01-15 15:25:00,2026-01-15 15:58:00.133322,2026-01-15 15:57:50.103287,C1090,4.8,wallet,434.74,01156581463,delivered
100216,R133,Dokki,2026-01-15 16:13:00,2026-01-15 16:53:38.747694,2026-01-15 16:51:40.897285,C1068,7.5,wallet,147.85,01244499112,delivered
100452,R20,El Maadi,2026-01-15 16:37:00,2026-01-15 17:31:19.094029,2026-01-15 17:30:55.982672,C1131,10.2,cash,137.14,01117416951,delivered
100403,R39,Maadi,2026-01-15 16:51:00,2026-01-15 17:17:05.481721,2026-01-15 17:19:14.604724,C1082,3.4,cash,444.27,01418920258,delivered
102052,R133,El Maadi,2026-01-15 18:50:00,2026-01-15 19:26:03.016236,2026-01-15 19:21:48.398233,C1138,8.3,cash,253.18,01578454860,delivered
102933,R148,Zamalek,2026-01-15 19:17:00,2026-01-15 19:32:40.801545,2026-01-15 19:36:22.897819,C1074,3.3,card,148.74,01013254170,delivered
101884,R8,Nasr City,2026-01-15 19:21:00,2026-01-15 19:50:44.329564,2026-01-15 19:52:59.969587,C1064,6.7,wallet,190.64,01298963908,delivered
102846,R30,maadi,2026-01-15 19:37:00,2026-01-15 20:00:59.880171,2026-01-15 20:00:55.749774,C1122,3.8,cash,131.09,01540412184,delivered
101591,R124,Mohandessin,2026-01-15 19:43:00,2026-01-15 20:16:28.469697,2026-01-15 20:14:13.558114,C1024,4.4,cash,404.92,01154974105,delivered
100429,R13,Maadi,2026-01-15 19:44:00,2026-01-15 20:32:58.812834,2026-01-15 20:29:57.250680,C1080,10.8,wallet,435.31,01134542993,delivered
100939,R22,Nasr City,2026-01-15 19:53:00,2026-01-15 20:16:18.803041,,C1065,3.6,card,370.51,01122184781,cancelled
101470,R38,Mohandessin,2026-01-15 20:02:00,2026-01-15 20:30:47.289671,2026-01-15 20:28:00.011714,C1057,3.3,wallet,67.79,010-8841-0278,delivered
101276,R115,Nasr City,2026-01-15 20:15:00,2026-01-15 21:01:24.101484,2026-01-15 21:05:53.906473,C1134,9.9,card,261.75,01113089297,delivered
102066,R6,Maadi,2026-01-15 21:02:00,2026-01-15 21:51:30.547020,2026-01-15 21:05:00.000000,C1017,11.4,cash,320.45,01275958124,delivered
101070,R133,Maadi,2026-01-15 21:21:00,2026-01-15 21:51:24.523153,2026-01-15 21:55:13.484287,,5.4,card,96.53,01085606437,delivered
100865,R51,Nasr City,2026-01-15 21:32:00,2026-01-15 22:02:00.129739,2026-01-15 22:04:22.916472,C1031,4.6,cash,368.89,01259275123,delivered
100601,R129,Maadi,2026-01-15 21:49:00,2026-01-15 22:19:39.804071,2026-01-15 22:22:56.845801,C1134,8.2,cash,152.62,012-4332-5827,delivered
100073,R67,Dokki,2026-01-16 07:23:00,2026-01-16 08:13:31.669684,2026-01-16 08:15:03.793579,C1035,11.9,wallet,440.48,01116246922,delivered
101800,R38,Maadi,2026-01-16 07:42:00,2026-01-16 08:05:37.927910,2026-01-16 08:08:27.051903,C1165,1.7,card,446.96,01062651450,cancelled
101833,R82,El Maadi,2026-01-16 08:13:00,2026-01-16 08:54:45.246917,2026-01-16 08:56:26.141620,C1097,10.9,cash,135.73,01503605146,delivered
102452,R11,Heliopolis,2026-01-16 08:15:00,2026-01-16 08:57:39.119570,2026-01-16 09:00:55.250832,,9.2,cash,325.68,01084217265,delivered
100274,R3,Dokki,2026-01-16 08:45:00,2026-01-16 09:15:46.738337,2026-01-16 09:19:16.997048,C1057,6.9,cash,165.84,01104280740,delivered
102579,R116,Maadi,2026-01-16 08:48:00,2026-01-16 09:28:44.906926,2026-01-16 09:31:42.139074,C1021,11.8,cash,145.95,1064421874,delivered
102982,R101,Maadi,2026-01-16 08:56:00,2026-01-16 09:35:18.839172,2026-01-16 09:36:49.119629,C1061,7.0,card,156.73,01572869785,delivered
101791,R64,Nasr City,2026-01-16 09:01:00,2026-01-16 09:56:08.917768,2026-01-16 09:57:17.197444,C1116,11.9,wallet,430.76,01562113056,delivered
100381,R92,Dokki,2026-01-16 09:10:00,2026-01-16 09:31:19.207189,2026-01-16 09:35:57.320007,C1070,2.0,wallet,139.84,01132959968,delivered
101835,R112,Zamalek,2026-01-16 09:33:00,2026-01-16 10:08:49.227348,2026-01-16 10:08:47.400770,C1185,8.8,cash,290.24,01913120392,delivered
100508,R50,Nasr City,2026-01-16 10:17:00,2026-01-16 11:06:40.675449,,C1136,10.1,cash,280.94,01258253671,cancelled
102585,R3,Nasr City,2026-01-16 10:24:00,2026-01-16 11:05:08.654950,,C1087,7.6,cash,335.88,01579921840,cancelled
102587,R119,Nasr City,2026-01-16 10:56:00,2026-01-16 11:10:41.113639,,C1154,1.3,cash,123.78,01298057754,cancelled
102153,R34,El Maadi,2026-01-16 10:59:00,2026-01-16 11:43:12.953272,2026-01-16 11:39:44.692123,C1158,6.9,card,125.78,01089446181,delivered
102885,R57,Maadi,2026-01-16 11:19:00,2026-01-16 12:02:33.092922,2026-01-16 11:57:49.664867,C1124,6.6,card,194.77,015-1547-2338,delivered
100468,R136,Nasr City,2026-01-16 12:28:00,2026-01-16 12:57:56.108791,2026-01-16 13:02:34.303256,C1041,6.8,wallet,321.22,01287068743,delivered
100295,R97,Heliopolis,2026-01-16 12:40:00,2026-01-16 13:04:56.655210,2026-01-16 13:01:10.437673,C1165,1.8,wallet,225.74,01123035116,delivered
101412,R53,Heliopolis,2026-01-16 12:46:00,2026-01-16 13:28:49.502345,2026-01-16 13:30:17.793094,C1115,9.4,cash,196.32,01516121348,delivered
101811,R3,maadi,2026-01-16 13:00:00,2026-01-16 13:42:40.618216,2026-01-16 13:38:28.292681,C1056,8.5,cash,265.7,01096738672,delivered
100908,R7,Mohandessin,2026-01-16 13:50:00,2026-01-16 14:35:17.457205,2026-01-16 14:31:24.088472,C1175,5.6,wallet,217.04,011-8376-7631,delivered
100729,R50,Maadi,2026-01-16 14:15:00,2026-01-16 14:33:30.537189,2026-01-16 14:33:41.505197,C1039,2.2,cash,426.93,01019210947,delivered
102431,R37,Zamalek,2026-01-16 14:52:00,2026-01-16 15:29:35.535114,2026-01-16 15:26:15.750593,C1100,6.9,cash,265.85,01511383794,delivered
100215,R76,Dokki,2026-01-16 15:31:00,2026-01-16 16:28:54.113881,2026-01-16 16:27:42.678090,C1159,10.6,cash,119.88,01544090040,delivered
100182,R139,Dokki,2026-01-16 16:49:00,2026-01-16 17:22:30.964404,2026-01-16 17:18:10.776087,C1055,2.1,cash,274.07,01067981395,delivered
100912,R146,Dokki,2026-01-16 17:17:00,2026-01-16 17:46:56.686233,2026-01-16 17:42:29.792940,C1108,3.6,card,361.46,01274927475,delivered
100780,R124,Mohandessin,2026-01-16 17:31:00,2026-01-16 17:57:22.427822,2026-01-16 17:54:31.799628,C1020,2.6,wallet,429.98,01106408282,delivered
102831,R9,Dokki,2026-01-16 18:06:00,2026-01-16 18:55:14.430998,2026-01-16 18:53:40.682247,C1194,10.9,card,233.06,01553729898,delivered
100897,R111,Mohandessin,2026-01-16 18:11:00,2026-01-16 18:47:30.064803,2026-01-16 18:47:48.753384,,8.2,cash,402.4,01078601778,delivered
101631,R45,Heliopolis,2026-01-16 18:35:00,2026-01-16 19:03:51.999068,2026-01-16 19:03:53.545210,C1182,3.9,cash,239.83,01551182318,delivered
100425,R84,Nasr City,2026-01-16 18:46:00,2026-01-16 19:19:05.299905,2026-01-16 19:23:36.031837,,5.0,wallet,136.74,01076909523,delivered
101342,R112,Zamalek,2026-01-16 19:38:00,2026-01-16 20:13:03.892371,2026-01-16 20:16:45.599250,C1107,9.6,cash,250.75,01244698323,delivered
102264,R109,Nasr City,2026-01-16 19:54:00,2026-01-16 20:26:40.166104,2026-01-16 20:28:42.763207,,6.0,cash,287.86,01236207023,delivered
101758,R140,Mohandessin,2026-01-16 20:30:00,2026-01-16 20:42:56.777224,2026-01-16 20:40:04.397800,C1018,1.5,wallet,395.24,01207910082,delivered
102343,R56,Mohandessin,2026-01-16 22:01:00,2026-01-16 22:13:40.462794,2026-01-16 22:15:14.542742,,3.4,card,404.94,01097301106,delivered
102638,R139,El Maadi,2026-01-16 22:06:00,2026-01-16 22:36:01.297917,2026-01-16 22:36:58.260630,C1103,4.6,cash,181.47,010-5007-7300,delivered
102313,R136,Zamalek,2026-01-16 22:13:00,2026-01-16 22:47:50.496928,2026-01-16 22:43:42.765095,,5.3,cash,63.28,01041171133,delivered
101843,R93,Mohandessin,2026-01-16 22:32:00,2026-01-16 23:04:55.887472,2026-01-16 23:00:05.190478,C1112,4.7,card,427.53,01055839569,delivered
100783,R28,Heliopolis,2026-01-16 22:59:00,2026-01-16 23:23:08.169589,2026-01-16 23:24:26.546896,,3.7,cash,366.32,01288821116,delivered
101746,R64,Mohandessin,2026-01-17 07:08:00,2026-01-17 07:33:55.780548,2026-01-17 07:33:14.110081,C1004,4.1,wallet,325.82,01105760581,delivered
102628,R140,Dokki,2026-01-17 07:55:00,2026-01-17 08:25:42.966913,2026-01-17 08:28:46.936921,,7.7,card,368.22,01086631341,delivered
100736,R22,Mohandessin,2026-01-17 09:30:00,2026-01-17 10:19:21.953365,2026-01-17 10:17:36.108311,C1078,10.9,wallet,359.08,01210761572,delivered
101502,R70,Nasr City,2026-01-17 09:58:00,2026-01-17 10:57:16.075604,,C1096,11.9,card,402.8,01139153367,cancelled
100399,R141,Dokki,2026-01-17 10:09:00,2026-01-17 10:40:21.262098,2026-01-17 10:43:48.733601,,6.7,card,341.43,01132089081,delivered
100960,R75,Heliopolis,2026-01-17 11:30:00,2026-01-17 11:52:27.220473,2026-01-17 11:55:18.749012,C1024,4.9,cash,163.48,01202772222,delivered
101612,R24,Nasr City,2026-01-17 11:46:00,2026-01-17 12:24:20.612899,2026-01-17 12:21:09.086768,C1154,6.8,card,393.38,01540966179,delivered
100313,R128,Mohandessin,2026-01-17 11:55:00,2026-01-17 12:09:23.835464,2026-01-17 12:13:08.538824,C1035,3.4,cash,75.56,01076055379,delivered
100100,R147,Nasr City,2026-01-17 13:28:00,2026-01-17 14:11:43.607517,2026-01-17 14:13:37.848690,C1026,10.5,cash,420.11,01570790441,delivered
100963,R108,Heliopolis,2026-01-17 14:02:00,2026-01-17 14:39:40.592014,2026-01-17 14:43:49.045100,C1125,8.9,cash,445.33,01586800403,delivered
102425,R59,Mohandessin,2026-01-17 15:05:00,2026-01-17 15:20:00.423188,2026-01-17 15:19:41.052310,C1192,2.5,wallet,446.66,1258528490,delivered
100222,R123,Mohandessin,2026-01-17 15:35:00,2026-01-17 16:07:28.109167,2026-01-17 16:03:05.196344,C1113,5.6,wallet,268.41,01201861406,delivered
100990,R142,Mohandessin,2026-01-17 16:05:00,2026-01-17 16:48:04.105057,2026-01-17 16:44:10.699877,C1195,10.2,wallet,398.95,01473459053,delivered
100955,R10,Heliopolis,2026-01-17 16:58:00,2026-01-17 17:26:55.140916,2026-01-17 17:30:08.035532,C1162,3.7,card,125.84,01284047873,delivered
102722,R133,Heliopolis,2026-01-17 17:39:00,2026-01-17 18:13:09.141317,2026-01-17 18:11:45.167997,C1056,5.8,card,285.58,01112201889,delivered
102469,R15,Nasr City,2026-01-17 18:24:00,2026-01-17 19:04:57.476596,2026-01-17 19:06:51.372873,C1110,11.1,wallet,90.13,01278973654,delivered
101745,R44,Mohandessin,2026-01-17 19:15:00,2026-01-17 19:47:32.739426,2026-01-17 19:48:38.647474,C1171,8.0,card,403.46,01528120171,delivered
100804,R61,Zamalek,2026-01-17 19:30:00,2026-01-17 20:31:16.336385,2026-01-17 20:26:22.310183,C1061,10.6,cash,268.12,01543493580,delivered
100983,R20,Mohandessin,2026-01-17 19:33:00,2026-01-17 20:26:33.612849,2026-01-17 20:23:26.436673,C1059,11.5,card,404.62,01174406883,delivered
100670,R117,Mohandessin,2026-01-17 19:34:00,2026-01-17 20:13:12.562526,2026-01-17 20:15:37.856248,C1008,10.7,wallet,312.52,01165587672,delivered
101393,R48,Dokki,2026-01-17 19:38:00,2026-01-17 20:27:16.605581,2026-01-17 20:30:50.637415,,11.4,cash,238.36,01266372985,delivered
101573,R90,Dokki,2026-01-17 20:06:00,2026-01-17 20:39:45.957229,2026-01-17 20:38:55.456994,C1088,7.2,cash,112.68,01639360967,delivered
101805,R27,El Maadi,2026-01-17 20:28:00,2026-01-17 20:50:56.411345,2026-01-17 20:53:19.482440,C1049,3.4,cash,366.37,01078025396,delivered
101456,R44,Nasr City,2026-01-17 20:36:00,2026-01-17 21:10:02.185987,2026-01-17 21:14:02.372944,C1129,6.6,cash,137.22,01089972772,delivered
102131,R100,Mohandessin,2026-01-17 21:02:00,2026-01-17 21:30:57.661243,2026-01-17 21:33:35.747479,C1096,7.2,cash,186.47,01248190218,delivered
102283,R39,Nasr City,2026-01-17 21:26:00,2026-01-17 21:50:31.884598,2026-01-17 21:47:55.348211,C1069,1.6,cash,250.95,01290764975,delivered
102293,R111,Maadi,2026-01-17 22:13:00,2026-01-17 22:53:29.284923,2026-01-17 22:52:28.866617,C1150,8.5,cash,336.57,01592668028,delivered
102888,R109,El Maadi,2026-01-17 22:22:00,2026-01-17 23:00:22.766190,2026-01-17 22:57:17.253354,,6.9,card,216.16,01255356638,delivered
101512,R86,Maadi,2026-01-17 22:36:00,2026-01-17 23:21:28.239506,2026-01-17 23:20:09.768226,C1052,9.8,wallet,341.14,01131994441,delivered
102723,R139,Nasr City,2026-01-17 22:59:00,2026-01-17 23:26:36.778334,2026-01-17 23:31:17.895276,C1140,5.6,card,362.87,01241191071,delivered
100199,R146,Nasr City,2026-01-18 07:00:00,2026-01-18 07:37:42.779574,2026-01-18 07:37:29.029294,C1015,8.7,cash,133.62,01531993516,delivered
100288,R40,Nasr City,2026-01-18 07:30:00,2026-01-18 07:55:09.378950,2026-01-18 07:55:35.218967,C1149,2.6,cash,191.28,01120674134,delivered
101856,R40,Zamalek,2026-01-18 07:37:00,2026-01-18 07:51:11.996037,2026-01-18 07:55:50.635036,C1165,3.5,cash,112.48,01077870443,delivered
102773,R7,Zamalek,2026-01-18 07:46:00,2026-01-18 08:14:10.924018,2026-01-18 08:09:33.700781,C1067,2.3,cash,134.06,01033449124,delivered
101633,R45,Maadi,2026-01-18 07:59:00,2026-01-18 08:46:29.791899,2026-01-18 08:49:10.115516,,11.0,cash,225.42,01569715600,delivered
102181,R113,Heliopolis,2026-01-18 08:29:00,2026-01-18 09:06:41.874413,2026-01-18 09:03:30.342257,C1022,3.9,cash,379.91,01053990907,delivered
101593,R73,Nasr City,2026-01-18 08:45:00,2026-01-18 09:36:26.872099,,C1021,8.8,card,257.3,01229109153,delivered
100470,R32,Nasr City,2026-01-18 09:39:00,2026-01-18 10:11:50.371022,2026-01-18 10:11:11.264056,C1092,5.1,cash,151.95,01352877444,delivered
100101,R40,Nasr City,2026-01-18 10:17:00,2026-01-18 10:57:17.062229,2026-01-18 11:00:18.694592,C1127,9.8,cash,112.66,01249248632,delivered
102420,R72,Nasr City,2026-01-18 10:48:00,2026-01-18 11:14:38.245750,2026-01-18 11:16:21.178688,C1132,3.2,card,429.13,01089388295,delivered
100638,R95,Mohandessin,2026-01-18 11:03:00,2026-01-18 11:47:28.374373,2026-01-18 11:45:05.236127,C1175,9.8,cash,447.46,01526429648,delivered
101379,R51,Dokki,2026-01-18 11:17:00,2026-01-18 11:47:04.094090,2026-01-18 11:44:24.346725,C1127,4.4,cash,379.11,01042479755,delivered
101493,R136,maadi,2026-01-18 11:40:00,2026-01-18 12:10:11.658204,2026-01-18 12:08:58.522923,C1123,6.7,cash,386.01,01173758177,delivered
101841,R20,El Maadi,2026-01-18 12:16:00,2026-01-18 12:44:47.674594,2026-01-18 12:47:07.685231,C1147,7.3,cash,301.32,01286042091,delivered
100321,R49,Nasr City,2026-01-18 13:09:00,2026-01-18 13:46:15.270733,2026-01-18 13:41:45.113993,C1146,10.7,wallet,251.26,01285888439,delivered
102398,R135,Dokki,2026-01-18 13:51:00,2026-01-18 14:11:13.244300,2026-01-18 14:08:31.325767,C1196,3.0,wallet,242.85,01501611445,delivered
101297,R61,Nasr City,2026-01-18 14:16:00,2026-01-18 14:39:23.996800,2026-01-18 14:35:40.217715,C1192,2.3,card,163.21,01214204036,delivered
102234,R41,Nasr City,2026-01-18 15:44:00,2026-01-18 16:18:59.818596,2026-01-18 16:21:31.666697,C1093,7.0,cash,317.84,01520793180,delivered
100882,R22,Heliopolis,2026-01-18 16:18:00,2026-01-18 17:14:33.663556,2026-01-18 17:09:45.591006,,11.3,cash,370.89,01188064777,delivered
100471,R90,Maadi,2026-01-18 16:23:00,2026-01-18 17:13:09.943722,2026-01-18 17:10:49.513422,C1184,10.4,card,230.88,01220853570,delivered
100710,R26,maadi,2026-01-18 16:53:00,2026-01-18 17:30:35.205221,2026-01-18 17:33:18.431196,C1066,8.2,cash,211.24,01287683456,delivered
100812,R38,Dokki,2026-01-18 16:59:00,2026-01-18 17:28:34.514654,2026-01-18 17:32:39.354382,,8.3,card,161.54,01142314439,delivered
102547,R71,Nasr City,2026-01-18 17:21:00,2026-01-18 18:10:48.279963,2026-01-18 18:08:18.969948,C1030,10.0,wallet,217.32,01165937107,delivered
102269,R65,Heliopolis,2026-01-18 17:32:00,2026-01-18 17:57:43.209898,2026-01-18 17:59:20.543447,C1025,2.5,card,80.54,01123171,delivered
102517,R43,maadi,2026-01-18 17:44:00,2026-01-18 18:31:14.701459,2026-01-18 18:30:15.943032,C1148,11.5,cash,169.66,01019824826,delivered
100089,R34,Heliopolis,2026-01-18 17:51:00,2026-01-18 18:51:08.024800,2026-01-18 18:47:02.372235,C1094,11.4,wallet,207.54,01054163161,delivered
100675,R77,Dokki,2026-01-18 17:59:00,2026-01-18 18:30:28.949903,,C1137,3.1,card,290.26,01565829693,cancelled
100964,R72,Heliopolis,2026-01-18 18:19:00,2026-01-18 19:03:27.537161,2026-01-18 19:06:13.569234,C1088,11.7,cash,343.84,01234526634,delivered
101101,R37,Zamalek,2026-01-18 18:37:00,2026-01-18 18:55:49.805356,2026-01-18 19:00:05.513931,C1145,3.0,card,433.64,01144184484,delivered
101004,R120,Dokki,2026-01-18 18:45:00,2026-01-18 19:17:38.745959,2026-01-18 19:16:25.670525,C1197,5.0,cash,429.62,01238740733,delivered
102697,R1,Heliopolis,2026-01-18 20:29:00,2026-01-18 20:50:53.152906,,C1173,5.1,cash,84.09,01077601691,cancelled
102306,R44,Zamalek,2026-01-18 21:05:00,2026-01-18 21:52:50.369032,2026-01-18 21:55:54.512085,C1106,10.3,cash,316.61,01149505981,delivered
102262,R53,Heliopolis,2026-01-18 21:40:00,2026-01-18 22:31:26.500626,2026-01-18 22:29:25.017068,C1023,11.0,cash,151.69,0123679,cancelled
102721,R113,Maadi,2026-01-18 21:43:00,2026-01-18 22:24:28.158130,2026-01-18 22:20:34.576805,C1101,6.2,card,98.83,01044420170,delivered
101079,R108,Dokki,2026-01-18 22:24:00,2026-01-18 23:05:12.277788,2026-01-18 23:08:37.351045,C1087,7.0,cash,440.86,01163684058,delivered
100557,R130,Nasr City,2026-01-18 22:43:00,2026-01-18 23:43:59.067751,2026-01-18 23:40:03.593731,C1094,11.1,cash,186.89,01595342396,delivered
100202,R29,maadi,2026-01-19 07:28:00,2026-01-19 07:52:17.295916,2026-01-19 07:52:44.928356,C1119,1.8,cash,84.95,0107330,delivered
101577,R82,Nasr City,2026-01-19 07:55:00,2026-01-19 08:29:09.495703,2026-01-19 08:27:33.812157,C1168,9.8,cash,380.02,01519181749,delivered
101016,R39,Heliopolis,2026-01-19 08:27:00,2026-01-19 09:16:06.363419,2026-01-19 09:16:23.361414,C1147,8.1,wallet,103.67,01129188308,delivered
101830,R51,Mohandessin,2026-01-19 09:06:00,2026-01-19 10:02:29.066886,2026-01-19 10:03:46.660229,C1166,12.0,wallet,341.53,01542099608,delivered
100486,R59,Heliopolis,2026-01-19 09:29:00,2026-01-19 09:42:40.853787,2026-01-19 09:46:40.571889,C1104,1.2,wallet,412.21,01118493967,delivered
101293,R62,El Maadi,2026-01-19 10:37:00,2026-01-19 11:06:23.697350,2026-01-19 11:09:00.916122,,9.0,cash,124.52,01085045227,delivered
100533,R111,Maadi,2026-01-19 11:29:00,2026-01-19 12:08:35.797277,2026-01-19 12:04:36.766542,C1033,5.3,card,215.43,01199156091,delivered
